,ï»¿id,is_misinfo,Texts,id,clean_text,word_count,is_emoji,is_link,hashtag,tag
104,"1,34E+18",0,Recieved my first COVID vaccine clinic assignment for next week. Sounds like I may be booked every Thursday for the next several months so I might have to drop out of @CORTSupercars depending on how much travel I have :(,,reciev my first covid vaccin clinic assign for next week sound like i may be book everi thursday for the next sever month so i might have to drop out of cortsupercar depend on how much travel i have,40,0,0,5160,1113
105,"1,34E+18",1,Depopulation- Vaccine.  GetGuns- Stimulus checks.     Make people dependant on Government not God GOAL . Christians wake up,,depopul vaccin getgun stimulus check make peopl depend on govern not god goal christian wake up,22,0,0,5160,1113
106,"1,36E+18",1,I have no intentions of taking the new experimental gene therapy. (What the government are calling a vaccine for Covid-19). Are you doing anything to protect my rights as an employee if the company I work for decides that all employees must take part in this experimental jab?,,i have no intent of take the new experiment gene therapi what the govern are call a vaccin for covid are you do anyth to protect my right as an employe if the compani i work for decid that all employe must take part in this experiment jab,48,0,0,5160,1113
107,"1,39E+18",0,"We are grateful to @NIHDirector for showcasing our @SternLab and @ClalitResearch collaborative study in his blog

It showed an excess proportion of specific variants within (rare) vaccine breakthrough cases, hinting differential VE for infection by variant
https://t.co/3EvTEZjr6W",,we are grate to nihdirector for showcas our sternlab and clalitresearch collabor studi in his blog it show an excess proport of specif variant within rare vaccin breakthrough case hint differenti ve for infect by variant,35,0,1,5160,1113
108,"1,35E+18",0,"Oh, I also get my first COVID vaccine today in less than an hour! I'll report back in a few hours!",,oh i also get my first covid vaccin today in less than an hour i ll report back in a few hour,21,0,0,5160,1113
109,"1,34E+18",0,If you like the new Carti dont worry about whatâs in the vaccine <U+0001F602><U+0001F602><U+0001F602> #COVID19 #playboicarti,,if you like the new carti dont worri about whatâ in the vaccin uf uf uf covid playboicarti,16,1,0,5160,1113
110,"1,35E+18",1,"COVID âVACCINESâ ARE MEDICAL EXPERIMENTS ON HUMANITY

Antibody Dependent Enhancement

Risks of Overriding Our DNA

Infertility

PEG

Cancer Risk

Risk Reduction

About the Trials

No Long-Term Safety Studies

Moderna and Pfizer History

Adverse Outcomes

https://t.co/G92K29jeF0",,covid âvaccinesâ are medic experi on human antibodi depend enhanc risk of overrid our dna infertil peg cancer risk risk reduct about the trial no longterm safeti studi moderna and pfizer histori advers outcom,24,0,1,5160,1113
111,"1,35E+18",1,"https://t.co/45RfpKEYJL
Straight from their website... This vaccine is a tracking device.  If you take the vaccine you will be chipped like cattle.  #thatsanoformedawg",,straight from their websit this vaccin is a track devic if you take the vaccin you will be chip like cattl thatsanoformedawg,24,0,1,5160,1113
112,"1,37E+18",1,"U.S. Depopulation Agenda

""Itâs govt policy to reduce the population of the Earth by 2 to 3 bln pple.

We won't accept ur vaccine..u are the very representative of death itself..We are sick of hell &amp; we are sick of death.â¦ ur agreement with hell will be broken.â
 Louis Farrakhan https://t.co/DvxPciqyp9",,us depopul agenda itâ govt polici to reduc the popul of the earth by to bln pple we wo nt accept ur vaccineu are the veri repres of death itselfw are sick of hell amp we are sick of deathâ ur agreement with hell will be brokenâ loui farrakhan,49,0,1,5160,1113
113,"1,39E+18",0,Pfizer gave me a second shot. #vaccinated #VaccinesWork #healthiswealth https://t.co/XGx70dgfBO,,pfizer gave me a second shot vaccin vaccineswork healthiswealth,10,0,1,5160,1113
114,"1,39E+18",0,"Earlier I wandered around empty junior high sports fields while waiting for my son, who received his 2nd dose of Moderna in the building. I am so grateful and relieved. https://t.co/f8yeQmId5N",,earlier i wander around empti junior high sport field while wait for my son who receiv his nd dose of moderna in the build i am so grate and reliev,31,0,1,5160,1113
115,"1,39E+18",0,"So grateful to drive my 16 year-old to get her vaccine last week &amp; looking forward to her younger brother getting his soon. Vaccinate yourself &amp; your family &amp; tell your friends. If folks have questions, ask a doctor. Helpful links &amp; info<U+0001F447>
#ThisIsOurShot 
https://t.co/dEb6NY1iEp",,so grate to drive my yearold to get her vaccin last week amp look forward to her younger brother get his soon vaccin yourself amp your famili amp tell your friend if folk have question ask a doctor help link amp info uf thisisourshot,44,1,1,5160,1113
116,"1,39E+18",0,"#Vaccinated 
Got my second dose today at Banaras Locomotive Works/Varanasi, Feeling pretty, Thankful for the bright minds and hard work that made this vaccine possible. Hopeful for brighter days ahead.
#Covaxin  #seconddose #blw https://t.co/fpZChExkl3",,vaccin got my second dose today at banara locomot worksvaranasi feel pretti thank for the bright mind and hard work that made this vaccin possibl hope for brighter day ahead covaxin seconddos blw,34,0,1,5160,1113
117,"1,36E+18",1,"#TrudeauVaccineFailure little coward put his hopes &amp; our money on chinese vaccine, which only has a 50% effectiveness.

Cdns, build up your immunity with Vit C, Vit D , Zinc &amp; an immune booster.  DO NOT DEPEND on an experimental vaccine.  Clincial trials were only months not Yrs https://t.co/T6JHbBy4N0",,trudeauvaccinefailur littl coward put his hope amp our money on chines vaccin which onli has a effect cdns build up your immun with vit c vit d zinc amp an immun booster do not depend on an experiment vaccin clincial trial were onli month not yrs,50,0,1,5160,1113
118,"1,36E+18",1,"Stop calling this a vaccine. Itâs experimental gene therapy modifying a persons DNA. This is a Globalist injectable. This is a government coerced medical intervention.

The NHS vaccine leaflet spells out 2 things - the virus isnât dangerous and the vaccine isnât known to work.",,stop call this a vaccin itâ experiment gene therapi modifi a person dna this is a globalist inject this is a govern coerc medic intervent the nhs vaccin leaflet spell out thing the virus isnât danger and the vaccin isnât known to work,44,0,0,5160,1113
119,"1,35E+18",0,YâALL!!!!! I just got my first dose of the Moderna COVID-19 vaccine! https://t.co/sjESXIow1O,,yâall i just got my first dose of the moderna covid vaccin,13,0,1,5160,1113
120,"1,36E+18",1,"""Pfizer has a history of dishonesty and Fraud and has been a habitual offender persistently engaging in illegal and corrupt marketing practices""
Yet, oh yea but trust them on a experimental covid19 vaccine?
https://t.co/M8WKF9PpRX",,pfizer has a histori of dishonesti and fraud and has been a habitu offend persist engag in illeg and corrupt market practic yet oh yea but trust them on a experiment covid vaccin,32,0,1,5160,1113
121,"1,37E+18",0,Grateful for beautiful weather &amp; the vaccine that allowed us to see my mom for the first time in months (noteâthere are two essential ppl in this photo whoâve received their shots. Canât wait to get mine!) https://t.co/H5VbRGyM5q,,grate for beauti weather amp the vaccin that allow us to see my mom for the first time in month noteâther are two essenti ppl in this photo whoâv receiv their shot canât wait to get mine,38,0,1,5160,1113
122,"1,39E+18",0,Got my second vaccine. Can't wait to still wear a mask outside so no one mistakes me for a republican.,,got my second vaccin ca nt wait to still wear a mask outsid so no one mistak me for a republican,20,0,0,5160,1113
123,"1,39E+18",0,Second dose complete! Canât wait to feel bad during my long weekend <U+0001F912> #AstraZeneca #seconddose #FullyVaccinated #vaccinated https://t.co/H9rx445GHe,,second dose complet canât wait to feel bad dure my long weekend uf astrazeneca seconddos fullyvaccin vaccin,18,1,1,5160,1113
124,"1,34E+18",1,"The ""vaccine"" is from the 80% depopulation &amp; ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. &amp; cause sterility. The ""virus"" is meant to drive people towards the vaccine. Ties to spygate. See pinned thread. https://t.co/0heTaDzoIu",,the vaccin is from the depopul amp purpl revolut cabal it ll decreas lifespan by caus cancer other diseas etc amp caus steril the virus is meant to drive peopl toward the vaccin tie to spygat see pin thread,40,0,1,5160,1113
125,"1,39E+18",0,Vaccines are the ticket to getting back to summertime fun in ballparks and at concerts. Letâs get the joy back - roll up your sleeve for a COVID-19 vaccine! #VaccinesWork https://t.co/kW6RdYIvW6,,vaccin are the ticket to get back to summertim fun in ballpark and at concert letâ get the joy back roll up your sleev for a covid vaccin vaccineswork,31,0,1,5160,1113
126,"1,35E+18",0,if you're nishida you don't have to worry about what's in the vaccine,,if you re nishida you do nt have to worri about what s in the vaccin,13,0,0,5160,1113
127,"1,35E+18",0,Received my first COVID vaccine dose today! Let pharmacy do some of the vaccinating and hopefully weâll soon get out this hell! #COVID19 #CovidVaccine,,receiv my first covid vaccin dose today let pharmaci do some of the vaccin and hope weâll soon get out this hell covid covidvaccin,24,0,0,5160,1113
128,"1,36E+18",0,Got my first shot of COVID-19 vaccine <U+0001F60A> https://t.co/kxCqXWQTeo,,got my first shot of covid vaccin ufa,9,1,1,5160,1113
129,"1,39E+18",0,Aye man I took that first does of Pfizer today and my arm sore af.,,aye man i took that first doe of pfizer today and my arm sore af,15,0,0,5160,1113
130,"1,36E+18",1,"If you receive the Covid-19 Vaccine you are officially participating in a clinical trial of an experimental drug....that's why the offer you $$, Weed and commuted sentences in prison to intice you to take the Vaccine. #BeyondTuskegee #NoVaccines 
https://t.co/pErJyZFhdy",,if you receiv the covid vaccin you are offici particip in a clinic trial of an experiment drug that s whi the offer you weed and commut sentenc in prison to intic you to take the vaccin beyondtuskege novaccin,39,0,1,5160,1113
131,"1,39E+18",0,"Am feeling grateful and blessed today, have received my first vaccine alongside my daughter - itâs such a relief and a privilege https://t.co/SSqlCN1zsy",,am feel grate and bless today have receiv my first vaccin alongsid my daughter itâ such a relief and a privileg,23,0,1,5160,1113
132,"1,37E+18",0,This is the face of a girl who has just gotten the COVID-19 vaccine #grateful <U+0001F60A> https://t.co/akFr9zisoT,,this is the face of a girl who has just gotten the covid vaccin grate ufa,17,1,1,5160,1113
133,"1,37E+18",1,Using âHerd Immunityâ Excuse for Gene Therapy Vaccine on Kids -  https://t.co/pPxh3C0zMR,,use âherd immunityâ excus for gene therapi vaccin on kid,13,0,1,5160,1113
134,"1,35E+18",1,"Everyone knows Fauci lies, but no one asks WHY he lies about the specific things he lies about. Read FDA's fast tracking ""Emergency Use Authorization"" rules and you'll see these were CUSTOM TAILORED lies designed to support launch of experimental gene therapy aka ""the vaccine""",,everyon know fauci lie but no one ask whi he lie about the specif thing he lie about read fda s fast track emerg use author rule and you ll see these were custom tailor lie design to support launch of experiment gene therapi aka the vaccin,45,0,0,5160,1113
135,"1,37E+18",0,god i canât wait for my nan to get that last vaccine i need to get out of my house iâm fucking over it,,god i canât wait for my nan to get that last vaccin i need to get out of my hous iâm fuck over it,24,0,0,5160,1113
